tpgGen,envGen,frames,envName,tpgMin,tpgMax,tpgAvg,envFit,championSize,totalTeams,totalRootTeams
315,7,1000,Boxing-v0,-76.0,17.0,-6.9151193634,0.969312913145,51,750,377
316,8,1000,Alien-v0,0.0,900.0,137.984084881,0.360010333548,142,750,379
317,8,1000,Freeway-v0,0.0,9.0,0.0712401055409,0.00703605980651,103,750,381
318,8,1000,ChopperCommand-v0,0.0,1200.0,56.4304461942,0.0829201905317,157,750,387
319,8,1000,Centipede-v0,55.0,7959.0,3679.98191214,0.77780963539,209,751,386
320,8,1000,BattleZone-v0,0.0,19000.0,5126.94300518,0.534260840721,49,750,375
321,8,1000,Frostbite-v0,0.0,160.0,70.48,0.768907407407,50,751,385
322,8,1000,Bowling-v0,0.0,15.0,0.171428571429,0.014961038961,101,750,388
323,8,1000,DoubleDunk-v0,-10.0,0.0,-0.113402061856,0.886139747995,33,751,378
324,8,1000,Boxing-v0,-71.0,17.0,-7.95767195767,0.958415322052,168,750,383
325,8,1000,Centipede-v0,66.0,8266.0,3971.09138381,0.80559993511,93,750,377
326,8,1000,Bowling-v0,0.0,29.0,0.15649867374,0.00795931190781,210,750,378
327,8,1000,Boxing-v0,-59.0,17.0,-6.44973544974,0.950084763566,51,750,374
328,8,1000,Frostbite-v0,0.0,160.0,75.0802139037,0.831068033274,5,750,382
329,8,1000,Freeway-v0,0.0,9.0,0.0235602094241,0.00232693426411,67,751,390
330,8,1000,Alien-v0,0.0,900.0,138.692307692,0.361493862333,142,751,385
331,8,1000,ChopperCommand-v0,0.0,1200.0,65.1948051948,0.0896905563572,157,750,389
332,8,1000,DoubleDunk-v0,-4.0,2.0,-0.0514138817481,0.978006283919,36,750,382
333,8,1000,BattleZone-v0,0.0,19000.0,5280.10471204,0.542214358345,49,751,380
334,8,1000,Centipede-v0,110.0,8266.0,3778.13157895,0.769779136589,93,751,385
335,8,1000,ChopperCommand-v0,0.0,800.0,56.6233766234,0.118326118326,142,750,382
336,8,1000,Boxing-v0,-70.0,17.0,-9.17015706806,0.939184670702,51,750,380
337,8,1000,BattleZone-v0,0.0,19000.0,5747.36842105,0.589058981711,49,750,372
338,8,1000,Alien-v0,0.0,900.0,135.64516129,0.354403882178,142,751,373
339,8,1000,Frostbite-v0,0.0,160.0,73.9678284182,0.807882782246,5,750,383
340,8,1000,Freeway-v0,0.0,9.0,0.0704960835509,0.00696257615318,67,751,377
341,8,1000,DoubleDunk-v0,-6.0,2.0,-0.0822281167109,0.99078986148,36,751,380
342,8,1000,Bowling-v0,0.0,50.0,0.447368421053,0.0155171929825,187,751,383
343,8,1000,Frostbite-v0,0.0,160.0,73.498694517,0.796725413403,118,751,381
344,8,1000,Alien-v0,0.0,900.0,133.569553806,0.3476312786,142,750,386
345,8,1000,Centipede-v0,60.0,9503.0,3586.39119171,0.693975550783,180,751,388
346,8,1000,DoubleDunk-v0,-2.0,0.0,-0.0463917525773,0.868270332188,36,750,382
347,8,1000,ChopperCommand-v0,0.0,1300.0,75.9162303665,0.108250634227,158,750,364
348,8,1000,Freeway-v0,0.0,9.0,0.17032967033,0.0173050543421,67,750,372
349,8,1000,Bowling-v0,0.0,29.0,0.435483870968,0.0254291344008,178,751,373
350,8,1000,BattleZone-v0,0.0,19000.0,4627.3458445,0.476866876754,49,750,375
351,8,1000,Boxing-v0,-56.0,18.0,-4.96,0.964541622704,51,751,375
352,8,1000,Centipede-v0,115.0,9503.0,4076.83466667,0.770562305014,180,750,369
353,8,1000,Boxing-v0,-70.0,18.0,-4.41463414634,0.974062502333,62,750,369
354,8,1000,ChopperCommand-v0,0.0,1100.0,65.8536585366,0.103384174338,201,751,373
355,8,1000,BattleZone-v0,0.0,19000.0,5447.72117962,0.566182871694,49,751,370
356,8,1000,Bowling-v0,0.0,48.0,1.82432432432,0.0686874374374,173,751,362
357,8,1000,Frostbite-v0,0.0,160.0,72.679558011,0.766440300798,118,750,367
358,8,1000,Freeway-v0,0.0,9.0,0.0490463215259,0.00484408113836,67,750,366
359,8,1000,Alien-v0,0.0,390.0,125.983606557,0.645817091382,142,751,369
360,8,1000,DoubleDunk-v0,-18.0,2.0,-0.151761517615,0.957591087022,36,751,377
361,9,1000,BattleZone-v0,0.0,14000.0,5549.07161804,0.6855891782,49,750,378
362,9,1000,Hero-v0,0.0,2820.0,65.9920634921,0.0567193584899,44,751,380
363,9,1000,Atlantis-v0,1500.0,3800.0,1515.0,0.00926386539758,229,750,376
364,9,1000,Frostbite-v0,0.0,200.0,72.5265957447,0.689940898345,49,750,359
365,9,1000,Centipede-v0,55.0,9503.0,3797.32311978,0.728375838207,180,751,374
366,9,1000,Alien-v0,0.0,900.0,131.390374332,0.34391496666,142,750,369
367,9,1000,DoubleDunk-v0,-10.0,2.0,-0.0542005420054,0.984710094015,36,750,375
368,9,1000,Asteroids-v0,40.0,1540.0,223.626666667,0.276959552263,88,750,361
369,9,1000,Boxing-v0,-59.0,18.0,-6.42105263158,0.958451141421,62,751,367
370,9,1000,Boxing-v0,-70.0,18.0,-3.58310626703,0.976285645656,43,750,361
371,9,1000,Hero-v0,0.0,3095.0,67.3684210526,0.0523019731423,90,751,366
372,9,1000,DoubleDunk-v0,-4.0,2.0,-0.0382513661202,0.979828644674,36,751,365
373,9,1000,Frostbite-v0,0.0,200.0,75.0684931507,0.717077625571,49,750,367
374,9,1000,BattleZone-v0,0.0,19000.0,5572.20708447,0.56512714455,49,751,359
375,9,1000,Centipede-v0,55.0,6871.0,3666.71866295,0.821163611081,155,750,362
376,9,1000,Asteroids-v0,20.0,1540.0,223.535911602,0.308627473987,88,750,361
377,9,1000,Alien-v0,0.0,900.0,133.545706371,0.348777857574,142,750,365
378,9,1000,Atlantis-v0,1500.0,8400.0,1538.90410959,0.0090056928168,43,750,352
379,9,1000,Asteroids-v0,40.0,1540.0,246.306818182,0.31131627385,88,750,352
380,9,1000,Atlantis-v0,1500.0,8400.0,1544.88636364,0.00887365569155,43,750,354
381,9,1000,Hero-v0,0.0,3095.0,74.5480225989,0.0491791582851,90,750,359
382,9,1000,Centipede-v0,125.0,5885.0,3834.82729805,0.869066867891,48,751,357
383,9,1000,Boxing-v0,-70.0,18.0,-5.85434173669,0.970630676513,62,750,372
384,9,1000,Alien-v0,0.0,900.0,132.446236559,0.347073764326,142,751,361
385,9,1000,DoubleDunk-v0,-6.0,2.0,-0.1108033241,0.989535241613,36,750,371
386,9,1000,BattleZone-v0,0.0,19000.0,5393.5309973,0.550459233154,49,750,369
387,9,1000,Frostbite-v0,0.0,200.0,73.0081300813,0.706678711232,49,750,368
388,9,1000,Alien-v0,0.0,900.0,139.239130435,0.36271962784,142,750,356
389,9,1000,DoubleDunk-v0,-8.0,0.0,-0.112359550562,0.888264669164,36,751,358
390,9,1000,Boxing-v0,-70.0,18.0,-5.55027932961,0.969376984677,62,750,365
391,9,1000,Atlantis-v0,1500.0,8400.0,1554.79452055,0.0112000823535,43,750,355
392,9,1000,Frostbite-v0,0.0,200.0,69.7464788732,0.675330203443,49,751,359
393,9,1000,Hero-v0,0.0,3060.0,81.9359331476,0.0564972094275,90,750,354
394,9,1000,Asteroids-v0,20.0,1180.0,216.242937853,0.378838228785,92,751,344
395,9,1000,BattleZone-v0,0.0,19000.0,5337.20930233,0.540617148747,57,751,354
396,9,1000,Centipede-v0,55.0,6959.0,3699.85875706,0.824039581143,61,750,353
397,9,1000,Asteroids-v0,60.0,1180.0,231.218130312,0.344383740276,92,750,351
398,9,1000,Frostbite-v0,0.0,200.0,73.0484330484,0.700145615701,54,751,360
399,9,1000,Hero-v0,0.0,3095.0,90.3055555556,0.0583384846025,90,750,349
400,9,1000,Centipede-v0,115.0,7592.0,3980.65329513,0.844496613822,61,750,348
401,9,1000,Atlantis-v0,1500.0,6200.0,1526.72413793,0.00827336444951,64,751,351
402,9,1000,DoubleDunk-v0,-10.0,2.0,-0.153846153846,0.983714959024,36,750,357
403,9,1000,Alien-v0,0.0,900.0,128.039215686,0.333964257857,142,750,360
404,9,1000,Boxing-v0,-70.0,18.0,-5.92222222222,0.970847362514,62,750,360
405,9,1000,BattleZone-v0,0.0,19000.0,5733.33333333,0.580335829828,49,750,351
406,10,1000,ChopperCommand-v0,0.0,800.0,57.264957265,0.108974358974,142,751,352
407,10,1000,Alien-v0,0.0,900.0,130.454545455,0.339668287816,142,750,349
408,10,1000,Boxing-v0,-59.0,18.0,-4.83954154728,0.963054856554,62,751,350
409,10,1000,FishingDerby-v0,-48.0,-34.0,-45.8342857143,0.359235503725,34,750,357
410,10,1000,Centipede-v0,115.0,6959.0,3581.10644258,0.78388695017,61,750,353
411,10,1000,Frostbite-v0,0.0,200.0,68.1869688385,0.655775889204,49,751,357
412,10,1000,BattleZone-v0,0.0,19000.0,5394.95798319,0.549885204928,44,751,347
413,10,1000,Bowling-v0,0.0,28.0,0.35734870317,0.0209113424428,179,751,351
414,10,1000,DoubleDunk-v0,-12.0,0.0,-0.188034188034,0.891984101861,11,751,352
415,10,1000,FishingDerby-v0,-46.0,-32.0,-45.7982954545,0.0249433106576,44,751,356
416,10,1000,ChopperCommand-v0,0.0,1300.0,98.0337078652,0.143444954162,184,751,357
417,10,1000,Bowling-v0,0.0,28.0,0.383753501401,0.0241302870354,179,751,357
418,10,1000,Centipede-v0,55.0,7271.0,3528.44817927,0.765631153123,50,750,349
419,10,1000,Boxing-v0,-70.0,19.0,-6.92836676218,0.969135961009,75,750,350
420,10,1000,BattleZone-v0,0.0,19000.0,5937.14285714,0.595889724311,49,751,353
421,10,1000,Alien-v0,0.0,900.0,133.626062323,0.349647660461,142,750,340
422,10,1000,Frostbite-v0,0.0,200.0,71.5588235294,0.693346405229,49,750,340
423,10,1000,DoubleDunk-v0,-12.0,2.0,-0.182352941176,0.974843270642,36,751,336
424,10,1000,DoubleDunk-v0,-2.0,2.0,-0.047619047619,0.865079365079,36,750,351
425,10,1000,Centipede-v0,55.0,7271.0,3492.42450142,0.755830555231,50,751,346
426,10,1000,Alien-v0,0.0,900.0,131.416184971,0.342232054362,142,750,345
427,10,1000,Frostbite-v0,0.0,160.0,74.6376811594,0.805052334944,15,751,357
428,10,1000,ChopperCommand-v0,0.0,1300.0,55.1820728291,0.0797499802025,72,750,351
429,10,1000,Bowling-v0,0.0,28.0,1.09116809117,0.0653203351616,179,751,358
430,10,1000,Boxing-v0,-73.0,12.0,-8.16759776536,0.948910840051,174,751,350
431,10,1000,FishingDerby-v0,-46.0,-32.0,-45.7685714286,0.0324457402008,165,750,353
432,10,1000,BattleZone-v0,0.0,19000.0,5252.12464589,0.535608690231,49,750,366
433,10,1000,Frostbite-v0,0.0,200.0,73.9071038251,0.705828779599,49,750,364
434,10,1000,FishingDerby-v0,-46.0,-18.0,-45.7005494505,0.0205888216092,5,751,368
435,10,1000,DoubleDunk-v0,-6.0,2.0,-0.141304347826,0.986714975845,36,751,378
436,10,1000,Alien-v0,0.0,900.0,130.264550265,0.339976048947,142,751,363
437,10,1000,ChopperCommand-v0,0.0,1300.0,78.7878787879,0.113395022486,184,750,369
438,10,1000,BattleZone-v0,0.0,19000.0,4737.12737127,0.487441205591,49,751,365
439,10,1000,Boxing-v0,-96.0,12.0,-5.88219178082,0.964114224151,75,750,365
440,10,1000,Bowling-v0,0.0,40.0,1.51780821918,0.0611324200913,175,750,361
441,10,1000,Centipede-v0,115.0,8178.0,3543.40443213,0.733425357568,50,750,361
442,10,1000,ChopperCommand-v0,0.0,1300.0,81.163434903,0.117913386185,184,750,363
443,10,1000,Alien-v0,0.0,900.0,126.666666667,0.32869933907,142,751,365
444,10,1000,Frostbite-v0,0.0,200.0,71.2876712329,0.679403348554,49,751,363
445,10,1000,Centipede-v0,101.0,8178.0,3862.90082645,0.789681568333,207,750,359
446,10,1000,Bowling-v0,0.0,40.0,2.23676880223,0.0929526462396,175,751,360
447,10,1000,FishingDerby-v0,-46.0,-18.0,-45.7055555556,0.0192743764172,10,750,370
448,10,1000,DoubleDunk-v0,-6.0,2.0,-0.0918918918919,0.992492492492,36,750,365
449,10,1000,BattleZone-v0,0.0,19000.0,5690.4109589,0.576211015402,49,751,364
450,10,1000,Boxing-v0,-89.0,19.0,-4.73076923077,0.981339115084,75,751,358
451,11,2000,Centipede-v0,160.0,12972.0,6528.07541899,0.783012001461,183,751,354
452,11,2000,Freeway-v0,0.0,16.0,0.045197740113,0.00251098556183,44,751,349
453,11,2000,Frostbite-v0,0.0,200.0,69.4842406877,0.666220948742,49,750,350
454,11,2000,Asteroids-v0,80.0,1780.0,230.857142857,0.202046245949,56,750,355
455,11,2000,Gravitar-v0,0.0,500.0,3.80281690141,0.0113176838811,44,750,361
456,11,2000,Boxing-v0,-100.0,9.0,-17.3628808864,0.938613757455,47,751,356
457,11,2000,DoubleDunk-v0,-18.0,0.0,-0.168539325843,0.890800080147,11,751,358
458,11,2000,Alien-v0,0.0,380.0,137.011173184,0.712298240456,142,750,351
459,11,2000,BattleZone-v0,0.0,22000.0,7441.5954416,0.625263251526,46,750,355
460,11,2000,Centipede-v0,160.0,11368.0,6425.92676056,0.802211567939,45,751,355
461,11,2000,Alien-v0,0.0,440.0,138.478873239,0.642269041245,250,751,357
462,11,2000,Boxing-v0,-100.0,9.0,-13.1512605042,0.944472356366,249,750,348
463,11,2000,BattleZone-v0,0.0,20000.0,8086.20689655,0.703550446999,56,750,353
464,11,2000,Gravitar-v0,0.0,500.0,2.12464589235,0.00503619767076,6,751,353
465,11,2000,Freeway-v0,0.0,16.0,0.237960339943,0.0155807365439,44,751,359
466,11,2000,DoubleDunk-v0,-8.0,0.0,-0.128133704735,0.892293407614,142,751,348
467,11,2000,Frostbite-v0,0.0,200.0,69.0517241379,0.659680715198,49,750,354
468,11,2000,Asteroids-v0,80.0,3000.0,219.774011299,0.115797239683,93,751,349
469,11,2000,Frostbite-v0,0.0,200.0,74.899713467,0.715593759949,49,750,356
470,11,2000,Asteroids-v0,60.0,1690.0,236.573033708,0.251690167298,56,750,350
471,11,2000,Alien-v0,0.0,380.0,145.028571429,0.693755441235,169,750,345
472,11,2000,BattleZone-v0,0.0,20000.0,7634.7826087,0.665971014493,63,750,350
473,11,2000,Freeway-v0,0.0,19.0,0.282857142857,0.0166099459174,6,751,354
474,11,2000,Gravitar-v0,0.0,250.0,1.27118644068,0.00693032015066,117,751,351
475,11,2000,Boxing-v0,-100.0,18.0,-16.4131054131,0.949399894275,146,751,347
476,11,2000,Centipede-v0,165.0,10243.0,6545.70893372,0.826191818421,118,751,345
477,11,2000,DoubleDunk-v0,-6.0,0.0,-0.0753623188406,0.888030059045,42,751,348
478,11,2000,Frostbite-v0,0.0,200.0,73.7356321839,0.695734355045,49,750,341
479,11,2000,Boxing-v0,-100.0,9.0,-13.6070381232,0.958656673246,150,751,344
480,11,2000,BattleZone-v0,0.0,31000.0,8508.72093023,0.556195500488,154,751,355
481,11,2000,Centipede-v0,165.0,11344.0,6802.87887324,0.841226878437,121,750,349
482,11,2000,Alien-v0,0.0,410.0,141.805157593,0.665180687728,272,751,353
483,11,2000,Freeway-v0,0.0,17.0,0.0934844192635,0.00516689484215,6,750,352
484,11,2000,DoubleDunk-v0,-12.0,2.0,-0.176136363636,0.974180581323,143,750,351
485,11,2000,Gravitar-v0,0.0,350.0,2.5641025641,0.00981969235937,97,750,346
486,11,2000,Asteroids-v0,80.0,2030.0,242.514450867,0.194186074892,238,750,343
487,11,2000,Boxing-v0,-100.0,11.0,-12.0991253644,0.951906966983,158,751,354
488,11,2000,Gravitar-v0,0.0,250.0,2.82485875706,0.0100439422473,97,751,353
489,11,2000,Alien-v0,0.0,880.0,167.30878187,0.42456108861,161,750,343
490,11,2000,Centipede-v0,165.0,11586.0,6180.59766764,0.788812937554,164,750,339
491,11,2000,BattleZone-v0,0.0,24000.0,8061.94690265,0.632552168688,166,751,340
492,11,2000,DoubleDunk-v0,-8.0,2.0,-0.0764705882353,0.990849673203,157,750,341
493,11,2000,Asteroids-v0,40.0,1080.0,247.976539589,0.428400246018,238,751,340
494,11,2000,Frostbite-v0,0.0,160.0,73.2058823529,0.804881535948,169,751,339
495,11,2000,Freeway-v0,0.0,16.0,0.0737463126844,0.00538757784333,60,750,342
496,12,2000,Hero-v0,0.0,3060.0,86.2280701754,0.0541422190046,69,751,342
497,12,2000,Alien-v0,0.0,880.0,158.859649123,0.404710985453,144,751,338
498,12,2000,FishingDerby-v0,-86.0,-64.0,-78.1982248521,0.710732934509,67,751,338
499,12,2000,Centipede-v0,155.0,11749.0,6360.33431953,0.805844182751,190,751,339
500,12,2000,Frostbite-v0,0.0,200.0,70.796460177,0.677259914782,169,750,346
501,12,2000,DoubleDunk-v0,-6.0,2.0,-0.0809248554913,0.992935131663,157,750,348
502,12,2000,BattleZone-v0,0.0,24000.0,7376.43678161,0.58316482191,166,750,338
503,12,2000,BankHeist-v0,0.0,60.0,2.86982248521,0.0964277887355,173,750,339
504,12,2000,Boxing-v0,-100.0,9.0,-13.7020648968,0.949888425675,158,750,338
505,12,2000,Boxing-v0,-100.0,11.0,-8.97337278107,0.947427090185,158,750,338
506,12,2000,Centipede-v0,165.0,13141.0,6221.89349112,0.764881700078,146,751,333
507,12,2000,Alien-v0,0.0,890.0,182.732732733,0.448862615087,153,751,340
508,12,2000,FishingDerby-v0,-84.0,-66.0,-78.1852941176,0.665343338982,145,750,330
509,12,2000,Hero-v0,0.0,3060.0,54.2727272727,0.0406536206613,69,750,332
510,12,2000,BankHeist-v0,0.0,60.0,3.70481927711,0.117804551539,57,751,342
511,12,2000,Frostbite-v0,0.0,160.0,73.0701754386,0.77178768681,169,751,344
512,12,2000,BattleZone-v0,0.0,22000.0,7337.20930233,0.606829393299,158,750,335
513,12,2000,DoubleDunk-v0,-2.0,2.0,-0.0358208955224,0.865008291874,157,751,329
514,12,2000,BattleZone-v0,0.0,22000.0,8504.55927052,0.688442870261,158,751,329
515,12,2000,Boxing-v0,-100.0,17.0,-12.6200607903,0.949583734332,143,750,326
516,12,2000,Frostbite-v0,0.0,160.0,77.2085889571,0.84106595092,169,750,324
517,12,2000,Hero-v0,0.0,3060.0,49.7222222222,0.0367364245787,69,751,330
518,12,2000,FishingDerby-v0,-86.0,-70.0,-78.5060606061,0.84013047138,318,750,316
519,12,2000,Alien-v0,0.0,890.0,180.443037975,0.442921671478,153,751,320
520,12,2000,DoubleDunk-v0,-21.0,2.0,-0.190625,0.95047784079,45,750,317
521,12,2000,Centipede-v0,165.0,10391.0,5720.30283912,0.767981632217,146,750,331
522,12,2000,BankHeist-v0,0.0,70.0,5.95166163142,0.17093806304,168,751,335
523,12,2000,Hero-v0,0.0,3060.0,52.5671641791,0.0392919421858,69,750,328
524,12,2000,DoubleDunk-v0,-2.0,2.0,-0.0975609756098,0.842818428184,147,750,331
525,12,2000,Alien-v0,0.0,500.0,178.277945619,0.65722564619,170,750,322
526,12,2000,BattleZone-v0,0.0,22000.0,8236.02484472,0.674731504771,158,751,326
527,12,2000,Boxing-v0,-100.0,21.0,-10.8282208589,0.963547893141,143,751,324
528,12,2000,BankHeist-v0,0.0,60.0,6.14197530864,0.203932327389,246,751,325
529,12,2000,FishingDerby-v0,-84.0,-70.0,-78.1815384615,0.778761555904,234,751,336
530,12,2000,Centipede-v0,150.0,13141.0,6235.20238095,0.769061761118,146,750,325
531,12,2000,Frostbite-v0,0.0,190.0,71.0153846154,0.697504084097,143,750,332
532,12,2000,BankHeist-v0,0.0,70.0,7.95180722892,0.226866650275,45,750,328
533,12,2000,FishingDerby-v0,-86.0,-62.0,-78.1981707317,0.668708596808,21,750,337
534,12,2000,Frostbite-v0,0.0,190.0,73.175074184,0.721840000073,143,751,324
535,12,2000,Hero-v0,0.0,3060.0,53.4259259259,0.0398651674016,69,751,334
536,12,2000,Centipede-v0,155.0,13141.0,6387.45808383,0.780662766603,146,751,337
537,12,2000,Boxing-v0,-100.0,21.0,-14.237388724,0.966241953001,143,751,331
538,12,2000,Alien-v0,0.0,500.0,185.649546828,0.690826183283,170,750,324
539,12,2000,BattleZone-v0,0.0,21000.0,8632.71604938,0.730332919633,268,750,319
540,12,2000,DoubleDunk-v0,-20.0,2.0,-0.144200626959,0.953323488519,157,751,327
541,13,2000,Centipede-v0,165.0,13141.0,6183.92966361,0.77855814006,169,751,318
542,13,2000,Bowling-v0,0.0,52.0,1.10691823899,0.0337497260574,246,751,320
543,13,2000,Asteroids-v0,40.0,1030.0,258.8125,0.457690825199,206,750,320
544,13,2000,Boxing-v0,-100.0,34.0,-11.728125,0.952119378233,146,750,333
545,13,2000,Frostbite-v0,0.0,200.0,78.7087087087,0.748842175509,143,750,317
546,13,2000,BattleZone-v0,0.0,23000.0,8287.06624606,0.669821903386,188,751,323
547,13,2000,ChopperCommand-v0,0.0,1500.0,577.708978328,0.669745824256,165,750,320
548,13,2000,FishingDerby-v0,-90.0,-68.0,-78.16875,0.91209825528,166,751,327
549,13,2000,DoubleDunk-v0,-6.0,2.0,-0.103975535168,0.990825688073,157,751,330
550,13,2000,DoubleDunk-v0,-14.0,2.0,-0.0969696969697,0.969023569024,157,750,316
551,13,2000,Frostbite-v0,0.0,190.0,69.082278481,0.678354781023,143,750,316
552,13,2000,BattleZone-v0,0.0,23000.0,8579.11392405,0.681598111236,188,750,322
553,13,2000,FishingDerby-v0,-84.0,-64.0,-78.0527950311,0.629496204279,159,751,322
554,13,2000,Boxing-v0,-100.0,34.0,-12.1739130435,0.948774252405,146,750,329
555,13,2000,Centipede-v0,165.0,13985.0,6025.56838906,0.757709866463,199,751,332
556,13,2000,Bowling-v0,0.0,25.0,0.253012048193,0.0130912985274,177,751,330
557,13,2000,Asteroids-v0,40.0,1180.0,293.242424242,0.459925405693,206,750,331
558,13,2000,ChopperCommand-v0,0.0,1600.0,553.776435045,0.617006545821,247,750,322
559,13,2000,BattleZone-v0,0.0,23000.0,8664.59627329,0.699315478637,188,750,321
560,13,2000,Centipede-v0,165.0,13985.0,6181.09034268,0.762141010217,199,751,322
561,13,2000,Frostbite-v0,0.0,190.0,71.1801242236,0.697640363303,49,750,325
562,13,2000,Bowling-v0,0.0,78.0,0.787692307692,0.0172913681395,175,751,325
563,13,2000,DoubleDunk-v0,-2.0,2.0,-0.141538461538,0.815042735043,157,751,328
564,13,2000,FishingDerby-v0,-84.0,-54.0,-78.25,0.438482384824,5,750,326
565,13,2000,Boxing-v0,-100.0,34.0,-14.4785276074,0.942855845608,146,751,329
566,13,2000,Asteroids-v0,80.0,1180.0,304.589665653,0.43305360876,206,751,330
567,13,2000,ChopperCommand-v0,0.0,1400.0,621.515151515,0.725568611283,181,750,319
568,13,2000,Bowling-v0,0.0,40.0,0.238244514107,0.00805294322536,175,751,315
569,13,2000,Asteroids-v0,40.0,1850.0,308.73015873,0.335952516346,118,750,311
570,13,2000,DoubleDunk-v0,-2.0,2.0,-0.0514469453376,0.85459092533,157,750,313
571,13,2000,Centipede-v0,165.0,13985.0,6067.50798722,0.751792697486,199,751,321
572,13,2000,Frostbite-v0,0.0,190.0,73.8629283489,0.730872379615,51,750,305
573,13,2000,Boxing-v0,-100.0,34.0,-11.6,0.958054519832,146,750,316
574,13,2000,ChopperCommand-v0,0.0,1500.0,581.012658228,0.663353649008,182,751,323
575,13,2000,FishingDerby-v0,-92.0,-18.0,-78.1238390093,0.433232496156,217,751,323
576,13,2000,BattleZone-v0,0.0,23000.0,8396.28482972,0.673272194163,188,750,320
577,13,2000,Frostbite-v0,0.0,190.0,75.5,0.745244690674,51,750,322
578,13,2000,DoubleDunk-v0,-2.0,2.0,-0.0683229813665,0.847481021394,157,751,319
579,13,2000,Bowling-v0,0.0,132.0,0.699059561129,0.00801946189996,246,751,318
580,13,2000,Boxing-v0,-100.0,14.0,-13.2044025157,0.951892524475,294,751,309
581,13,2000,ChopperCommand-v0,0.0,1400.0,597.411003236,0.708774556209,164,750,306
582,13,2000,BattleZone-v0,0.0,23000.0,8807.18954248,0.708726814958,188,750,308
583,13,2000,FishingDerby-v0,-84.0,-74.0,-78.1915584416,0.932640692641,218,750,314
584,13,2000,Centipede-v0,160.0,13985.0,5848.91719745,0.718963410739,199,750,322
585,13,2000,Asteroids-v0,40.0,1850.0,317.577639752,0.350775612294,114,751,317
586,14,2000,DoubleDunk-v0,-2.0,2.0,-0.0946372239748,0.835611636873,198,750,317
587,14,2000,Gravitar-v0,0.0,250.0,3.94321766562,0.0189554854539,250,751,315
588,14,2000,Frostbite-v0,0.0,190.0,74.6666666667,0.729464988006,51,751,320
589,14,2000,BankHeist-v0,0.0,70.0,5.25,0.156916099773,45,751,318
590,14,2000,BattleZone-v0,0.0,17000.0,8874.21383648,0.810196368596,188,750,315
591,14,2000,Centipede-v0,165.0,13985.0,6323.06031746,0.786420319123,199,750,320
592,14,2000,ChopperCommand-v0,0.0,1500.0,587.1875,0.678777777778,224,750,319
593,14,2000,Freeway-v0,0.0,14.0,0.0438871473354,0.00278648554511,157,750,327
594,14,2000,Boxing-v0,-100.0,34.0,-12.0886850153,0.950102742938,146,751,317
595,14,2000,DoubleDunk-v0,-2.0,2.0,-0.10094637224,0.824395373291,157,750,315
596,14,2000,Gravitar-v0,0.0,250.0,5.2380952381,0.0272028218695,159,751,315
597,14,2000,Boxing-v0,-100.0,34.0,-11.4031746032,0.951592350181,146,750,317
598,14,2000,BankHeist-v0,0.0,70.0,7.22397476341,0.213738492242,45,750,322
599,14,2000,ChopperCommand-v0,0.0,1500.0,633.850931677,0.722582624032,224,750,319
600,14,2000,Freeway-v0,0.0,16.0,0.191222570533,0.0115595611285,296,750,320
601,14,2000,Frostbite-v0,0.0,200.0,72.875,0.670111111111,272,750,315
602,14,2000,Centipede-v0,120.0,12443.0,5206.58730159,0.685436477078,186,750,322
603,14,2000,BattleZone-v0,0.0,31000.0,8481.36645963,0.558737627371,154,750,316
604,14,2000,BankHeist-v0,0.0,110.0,7.46835443038,0.152224198254,260,750,314
605,14,2000,Gravitar-v0,0.0,350.0,2.38853503185,0.00976356572353,176,751,318
606,14,2000,DoubleDunk-v0,-14.0,2.0,-0.157232704403,0.970213137666,157,751,315
607,14,2000,Freeway-v0,0.0,17.0,0.155555555556,0.00875853609418,218,751,313
608,14,2000,BattleZone-v0,0.0,18000.0,7658.14696486,0.698019519934,181,751,321
609,14,2000,ChopperCommand-v0,0.0,1500.0,643.925233645,0.73687012038,224,750,316
610,14,2000,Centipede-v0,95.0,14387.0,6427.38291139,0.767806653781,239,751,314
611,14,2000,Frostbite-v0,0.0,160.0,75.5095541401,0.803941082803,272,751,315
612,14,2000,Boxing-v0,-100.0,34.0,-9.79682539683,0.968978058456,146,750,318
613,14,2000,DoubleDunk-v0,-2.0,2.0,-0.0817610062893,0.846960167715,157,751,321
614,14,2000,Frostbite-v0,0.0,160.0,75.8878504673,0.814511941848,272,751,318
615,14,2000,BattleZone-v0,0.0,22000.0,8625.78616352,0.71036263146,263,751,319
616,14,2000,BankHeist-v0,0.0,110.0,11.5987460815,0.234755649974,260,751,326
617,14,2000,Centipede-v0,160.0,14387.0,6212.41411043,0.751852062279,239,751,323
618,14,2000,Boxing-v0,-100.0,34.0,-9.06811145511,0.967880894957,146,750,314
619,14,2000,Freeway-v0,0.0,17.0,0.152866242038,0.0106965228954,218,750,315
620,14,2000,Gravitar-v0,0.0,350.0,4.12698412698,0.0153187200806,176,750,315
621,14,2000,ChopperCommand-v0,0.0,1500.0,571.428571429,0.660844209289,224,750,320
622,14,2000,Boxing-v0,-100.0,34.0,-9.328125,0.970950595282,146,750,317
623,14,2000,DoubleDunk-v0,-22.0,2.0,-0.201892744479,0.946333294388,157,751,316
624,14,2000,BankHeist-v0,0.0,110.0,12.3101265823,0.241471097628,260,750,317
625,14,2000,Gravitar-v0,0.0,250.0,1.73501577287,0.00841219768665,161,751,308
